distribution,order_size,condition_index,seed,method,completed,distance,optimality_gap,runtime
clustered,10,41,550040,Largest Gap,True,76.0,8.571428571428571,7.704086601734161e-05
clustered,10,41,550040,DQN,True,80.0,14.285714285714285,0.00845825020223856
clustered,10,42,550041,Exact,True,48.0,0.0,0.00027358392253518105
clustered,10,42,550041,S-shape,True,62.0,29.166666666666668,7.954193279147148e-05
clustered,10,42,550041,Return,True,60.0,25.0,7.77081586420536e-05
clustered,10,42,550041,Largest Gap,True,52.0,8.333333333333332,7.699988782405853e-05
clustered,10,42,550041,DQN,True,60.0,25.0,0.006335583049803972
clustered,10,43,550042,Exact,True,56.0,0.0,0.000469875056296587
clustered,10,43,550042,S-shape,True,74.0,32.142857142857146,8.05840827524662e-05
clustered,10,43,550042,Return,True,94.0,67.85714285714286,7.862504571676254e-05
clustered,10,43,550042,Largest Gap,True,56.0,0.0,7.799966260790825e-05
clustered,10,43,550042,DQN,True,94.0,67.85714285714286,0.010738207958638668
clustered,10,44,550043,Exact,True,68.0,0.0,0.0005921251140534878
clustered,10,44,550043,S-shape,True,78.0,14.705882352941178,8.566724136471748e-05
clustered,10,44,550043,Return,True,96.0,41.17647058823529,7.787486538290977e-05
clustered,10,44,550043,Largest Gap,True,68.0,0.0,7.870886474847794e-05
clustered,10,44,550043,DQN,True,96.0,41.17647058823529,0.010263166856020689
clustered,10,45,550044,Exact,True,50.0,0.0,0.0003787917084991932
clustered,10,45,550044,S-shape,True,66.0,32.0,7.912516593933105e-05
clustered,10,45,550044,Return,True,62.0,24.0,7.816730067133904e-05
clustered,10,45,550044,Largest Gap,True,56.0,12.0,9.254179894924164e-05
clustered,10,45,550044,DQN,True,62.0,24.0,0.006645458284765482
clustered,10,46,550045,Exact,True,48.0,0.0,0.0003614588640630245
clustered,10,46,550045,S-shape,True,62.0,29.166666666666668,8.437503129243851e-05
clustered,10,46,550045,Return,True,70.0,45.83333333333333,8.004112169146538e-05
clustered,10,46,550045,Largest Gap,True,48.0,0.0,7.77500681579113e-05
clustered,10,46,550045,DQN,True,70.0,45.83333333333333,0.007572583854198456
clustered,10,47,550046,Exact,True,40.0,0.0,0.00033404212445020676
clustered,10,47,550046,S-shape,True,40.0,0.0,7.750000804662704e-05
clustered,10,47,550046,Return,True,54.0,35.0,7.99158588051796e-05
clustered,10,47,550046,Largest Gap,True,40.0,0.0,7.454119622707367e-05
clustered,10,47,550046,DQN,True,54.0,35.0,0.005741750355809927
clustered,10,48,550047,Exact,True,46.0,0.0,0.00033074989914894104
clustered,10,48,550047,S-shape,True,66.0,43.47826086956522,7.654167711734772e-05
clustered,10,48,550047,Return,True,78.0,69.56521739130434,7.616635411977768e-05
clustered,10,48,550047,Largest Gap,True,56.0,21.73913043478261,7.675029337406158e-05
clustered,10,48,550047,DQN,False,nan,nan,0.026340249925851822
clustered,10,49,550048,Exact,True,56.0,0.0,0.0003993748687207699
clustered,10,49,550048,S-shape,True,70.0,25.0,7.883412763476372e-05
clustered,10,49,550048,Return,True,78.0,39.285714285714285,7.699988782405853e-05
clustered,10,49,550048,Largest Gap,True,60.0,7.142857142857142,7.645785808563232e-05
clustered,10,49,550048,DQN,True,78.0,39.285714285714285,0.008209708146750927
clustered,10,50,550049,Exact,True,66.0,0.0,0.0005947081372141838
clustered,10,50,550049,S-shape,True,82.0,24.242424242424242,7.954193279147148e-05
clustered,10,50,550049,Return,True,86.0,30.303030303030305,7.804203778505325e-05
clustered,10,50,550049,Largest Gap,True,66.0,0.0,7.679220288991928e-05
clustered,10,50,550049,DQN,True,86.0,30.303030303030305,0.009104958269745111
clustered,15,1,560000,Exact,True,68.0,0.0,0.0005257087759673595
clustered,15,1,560000,S-shape,True,78.0,14.705882352941178,7.941620424389839e-05
clustered,15,1,560000,Return,True,92.0,35.294117647058826,7.850024849176407e-05
clustered,15,1,560000,Largest Gap,True,70.0,2.941176470588235,7.845833897590637e-05
clustered,15,1,560000,DQN,True,92.0,35.294117647058826,0.009709250181913376
clustered,15,2,560001,Exact,True,54.0,0.0,0.00033516576513648033
clustered,15,2,560001,S-shape,True,66.0,22.22222222222222,7.724994793534279e-05
clustered,15,2,560001,Return,True,76.0,40.74074074074074,7.65826553106308e-05
clustered,15,2,560001,Largest Gap,True,54.0,0.0,8.020782843232155e-05
clustered,15,2,560001,DQN,False,nan,nan,0.026341374963521957
clustered,15,3,560002,Exact,True,64.0,0.0,0.0004597501829266548
clustered,15,3,560002,S-shape,True,74.0,15.625,7.87908211350441e-05
clustered,15,3,560002,Return,True,86.0,34.375,7.833307608962059e-05
clustered,15,3,560002,Largest Gap,True,68.0,6.25,7.816730067133904e-05
clustered,15,3,560002,DQN,False,nan,nan,0.026346749626100063
clustered,15,4,560003,Exact,True,54.0,0.0,0.00043462496250867844
clustered,15,4,560003,S-shape,True,70.0,29.629629629629626,8.208304643630981e-05
clustered,15,4,560003,Return,True,88.0,62.96296296296296,7.879175245761871e-05
clustered,15,4,560003,Largest Gap,True,64.0,18.51851851851852,7.912516593933105e-05
clustered,15,4,560003,DQN,False,nan,nan,0.027137165889143944
clustered,15,5,560004,Exact,True,64.0,0.0,0.0004826248623430729
clustered,15,5,560004,S-shape,True,70.0,9.375,8.212542161345482e-05
clustered,15,5,560004,Return,True,88.0,37.5,0.00010733399540185928
clustered,15,5,560004,Largest Gap,True,64.0,0.0,8.129235357046127e-05
clustered,15,5,560004,DQN,False,nan,nan,0.027448041830211878
clustered,15,6,560005,Exact,True,52.0,0.0,0.0003736666403710842
clustered,15,6,560005,S-shape,True,62.0,19.230769230769234,8.66251066327095e-05
clustered,15,6,560005,Return,True,80.0,53.84615384615385,8.108420297503471e-05
clustered,15,6,560005,Largest Gap,True,52.0,0.0,8.079130202531815e-05
clustered,15,6,560005,DQN,False,nan,nan,0.026991875376552343
clustered,15,7,560006,Exact,True,56.0,0.0,0.0004202919080853462
clustered,15,7,560006,S-shape,True,70.0,25.0,8.212495595216751e-05
clustered,15,7,560006,Return,True,86.0,53.57142857142857,7.88751058280468e-05
clustered,15,7,560006,Largest Gap,True,56.0,0.0,7.962528616189957e-05
clustered,15,7,560006,DQN,True,86.0,53.57142857142857,0.00915745785459876
clustered,15,8,560007,Exact,True,66.0,0.0,0.0004944582469761372
clustered,15,8,560007,S-shape,True,74.0,12.121212121212121,8.387491106987e-05
clustered,15,8,560007,Return,True,94.0,42.42424242424242,8.116569370031357e-05
clustered,15,8,560007,Largest Gap,True,68.0,3.0303030303030303,7.916660979390144e-05
clustered,15,8,560007,DQN,True,94.0,42.42424242424242,0.010094332974404097
clustered,15,9,560008,Exact,True,56.0,0.0,0.0003397916443645954
clustered,15,9,560008,S-shape,True,66.0,17.857142857142858,7.966673001646996e-05
clustered,15,9,560008,Return,True,86.0,53.57142857142857,7.966579869389534e-05
clustered,15,9,560008,Largest Gap,True,56.0,0.0,7.874984294176102e-05
clustered,15,9,560008,DQN,False,nan,nan,0.02652933308854699
clustered,15,10,560009,Exact,True,60.0,0.0,0.00039999978616833687
clustered,15,10,560009,S-shape,True,70.0,16.666666666666664,7.983297109603882e-05
clustered,15,10,560009,Return,True,78.0,30.0,7.941573858261108e-05
clustered,15,10,560009,Largest Gap,True,64.0,6.666666666666667,7.858313620090485e-05
clustered,15,10,560009,DQN,True,78.0,30.0,0.008285915944725275
clustered,15,11,560010,Exact,True,66.0,0.0,0.0005253748968243599
clustered,15,11,560010,S-shape,True,78.0,18.181818181818183,8.004112169146538e-05
clustered,15,11,560010,Return,True,82.0,24.242424242424242,7.925042882561684e-05
clustered,15,11,560010,Largest Gap,True,70.0,6.0606060606060606,7.945811375975609e-05
clustered,15,11,560010,DQN,True,82.0,24.242424242424242,0.008698166813701391
clustered,15,12,560011,Exact,True,62.0,0.0,0.00040066661313176155
clustered,15,12,560011,S-shape,True,70.0,12.903225806451612,8.087512105703354e-05
clustered,15,12,560011,Return,True,88.0,41.935483870967744,7.916614413261414e-05
clustered,15,12,560011,Largest Gap,True,64.0,3.225806451612903,7.900036871433258e-05
clustered,15,12,560011,DQN,False,nan,nan,0.026493416633456945
clustered,15,13,560012,Exact,True,62.0,0.0,0.0005291658453643322
clustered,15,13,560012,S-shape,True,78.0,25.806451612903224,8.066603913903236e-05
clustered,15,13,560012,Return,True,76.0,22.58064516129032,8.004205301404e-05
clustered,15,13,560012,Largest Gap,True,62.0,0.0,7.874984294176102e-05
clustered,15,13,560012,DQN,True,76.0,22.58064516129032,0.008115208707749844
clustered,15,14,560013,Exact,True,66.0,0.0,0.00045783398672938347
clustered,15,14,560013,S-shape,True,74.0,12.121212121212121,8.033402264118195e-05
clustered,15,14,560013,Return,True,90.0,36.36363636363637,8.370913565158844e-05
clustered,15,14,560013,Largest Gap,True,66.0,0.0,8.029071614146233e-05
clustered,15,14,560013,DQN,True,90.0,36.36363636363637,0.00955516705289483
clustered,15,15,560014,Exact,True,52.0,0.0,0.0002642916515469551
clustered,15,15,560014,S-shape,True,62.0,19.230769230769234,8.029211312532425e-05
clustered,15,15,560014,Return,True,80.0,53.84615384615385,7.958291098475456e-05
clustered,15,15,560014,Largest Gap,True,56.0,7.6923076923076925,8.025020360946655e-05
clustered,15,15,560014,DQN,False,nan,nan,0.02637699991464615
clustered,15,16,560015,Exact,True,54.0,0.0,0.00033466704189777374
clustered,15,16,560015,S-shape,True,66.0,22.22222222222222,7.987488061189651e-05
clustered,15,16,560015,Return,True,72.0,33.33333333333333,8.641695603728294e-05
clustered,15,16,560015,Largest Gap,True,54.0,0.0,7.899990305304527e-05
clustered,15,16,560015,DQN,True,72.0,33.33333333333333,0.007617083843797445
clustered,15,17,560016,Exact,True,72.0,0.0,0.0005887909792363644
clustered,15,17,560016,S-shape,True,82.0,13.88888888888889,8.033262565732002e-05
clustered,15,17,560016,Return,True,102.0,41.66666666666667,8.129095658659935e-05
clustered,15,17,560016,Largest Gap,True,72.0,0.0,8.05421732366085e-05
clustered,15,17,560016,DQN,True,102.0,41.66666666666667,0.010800417046993971
clustered,15,18,560017,Exact,True,48.0,0.0,0.0002636667340993881
clustered,15,18,560017,S-shape,True,62.0,29.166666666666668,8.004205301404e-05
clustered,15,18,560017,Return,True,68.0,41.66666666666667,7.904181256890297e-05
clustered,15,18,560017,Largest Gap,True,56.0,16.666666666666664,8.141621947288513e-05
clustered,15,18,560017,DQN,True,68.0,41.66666666666667,0.0072313342243433
clustered,15,19,560018,Exact,True,72.0,0.0,0.0005866247229278088
clustered,15,19,560018,S-shape,True,82.0,13.88888888888889,7.983297109603882e-05
clustered,15,19,560018,Return,True,92.0,27.77777777777778,7.99163244664669e-05
clustered,15,19,560018,Largest Gap,True,72.0,0.0,7.916614413261414e-05
clustered,15,19,560018,DQN,True,92.0,27.77777777777778,0.00979662500321865
clustered,15,20,560019,Exact,True,68.0,0.0,0.0005775000900030136
clustered,15,20,560019,S-shape,True,78.0,14.705882352941178,8.27503390610218e-05
clustered,15,20,560019,Return,True,90.0,32.35294117647059,8.037500083446503e-05
clustered,15,20,560019,Largest Gap,True,68.0,0.0,8.04997980594635e-05
clustered,15,20,560019,DQN,True,90.0,32.35294117647059,0.009628791827708483
clustered,15,21,560020,Exact,True,70.0,0.0,0.0005373326130211353
clustered,15,21,560020,S-shape,True,78.0,11.428571428571429,8.208304643630981e-05
clustered,15,21,560020,Return,True,90.0,28.57142857142857,8.091703057289124e-05
clustered,15,21,560020,Largest Gap,True,70.0,0.0,8.00001434981823e-05
clustered,15,21,560020,DQN,True,90.0,28.57142857142857,0.009607166051864624
clustered,15,22,560021,Exact,True,66.0,0.0,0.0005316250026226044
clustered,15,22,560021,S-shape,True,78.0,18.181818181818183,8.041691035032272e-05
clustered,15,22,560021,Return,True,92.0,39.39393939393939,8.008396252989769e-05
clustered,15,22,560021,Largest Gap,True,66.0,0.0,7.920805364847183e-05
clustered,15,22,560021,DQN,True,92.0,39.39393939393939,0.009796165861189365
clustered,15,23,560022,Exact,True,48.0,0.0,0.0003439169377088547
clustered,15,23,560022,S-shape,True,62.0,29.166666666666668,8.479086682200432e-05
clustered,15,23,560022,Return,True,78.0,62.5,8.133333176374435e-05
clustered,15,23,560022,Largest Gap,True,50.0,4.166666666666666,9.129196405410767e-05
clustered,15,23,560022,DQN,False,nan,nan,0.028738957829773426
clustered,15,24,560023,Exact,True,56.0,0.0,0.00047991564497351646
clustered,15,24,560023,S-shape,True,70.0,25.0,8.704140782356262e-05
clustered,15,24,560023,Return,True,78.0,39.285714285714285,8.124997839331627e-05
clustered,15,24,560023,Largest Gap,True,56.0,0.0,8.041691035032272e-05
clustered,15,24,560023,DQN,True,78.0,39.285714285714285,0.008746833074837923
clustered,15,25,560024,Exact,True,72.0,0.0,0.0006653750315308571
clustered,15,25,560024,S-shape,True,82.0,13.88888888888889,8.595781400799751e-05
clustered,15,25,560024,Return,True,96.0,33.33333333333333,7.87908211350441e-05
clustered,15,25,560024,Largest Gap,True,72.0,0.0,7.737521082162857e-05
clustered,15,25,560024,DQN,True,96.0,33.33333333333333,0.01253745798021555
clustered,15,26,560025,Exact,True,68.0,0.0,0.0005524167791008949
clustered,15,26,560025,S-shape,True,74.0,8.823529411764707,0.00011212518438696861
clustered,15,26,560025,Return,True,90.0,32.35294117647059,7.941573858261108e-05
clustered,15,26,560025,Largest Gap,True,68.0,0.0,0.00010866718366742134
clustered,15,26,560025,DQN,True,90.0,32.35294117647059,0.00980816688388586
clustered,15,27,560026,Exact,True,74.0,0.0,0.0006211251020431519
clustered,15,27,560026,S-shape,True,82.0,10.81081081081081,8.520763367414474e-05
clustered,15,27,560026,Return,True,100.0,35.13513513513514,8.291704580187798e-05
clustered,15,27,560026,Largest Gap,True,74.0,0.0,8.212495595216751e-05
clustered,15,27,560026,DQN,True,100.0,35.13513513513514,0.011029500048607588
clustered,15,28,560027,Exact,True,68.0,0.0,0.0006568753160536289
clustered,15,28,560027,S-shape,True,82.0,20.588235294117645,8.620880544185638e-05
clustered,15,28,560027,Return,True,78.0,14.705882352941178,7.929233834147453e-05
clustered,15,28,560027,Largest Gap,True,74.0,8.823529411764707,7.945811375975609e-05
clustered,15,28,560027,DQN,True,78.0,14.705882352941178,0.008482999633997679
clustered,15,29,560028,Exact,True,56.0,0.0,0.0003719576634466648
clustered,15,29,560028,S-shape,True,66.0,17.857142857142858,7.820781320333481e-05
clustered,15,29,560028,Return,True,72.0,28.57142857142857,7.862504571676254e-05
clustered,15,29,560028,Largest Gap,True,58.0,3.571428571428571,7.745902985334396e-05
clustered,15,29,560028,DQN,True,72.0,28.57142857142857,0.008078750222921371
clustered,15,30,560029,Exact,True,68.0,0.0,0.00065979128703475
clustered,15,30,560029,S-shape,True,82.0,20.588235294117645,8.929194882512093e-05
clustered,15,30,560029,Return,True,94.0,38.23529411764706,8.041691035032272e-05
clustered,15,30,560029,Largest Gap,True,68.0,0.0,7.908325642347336e-05
clustered,15,30,560029,DQN,True,94.0,38.23529411764706,0.010173208080232143
clustered,15,31,560030,Exact,True,54.0,0.0,0.0003610411658883095
clustered,15,31,560030,S-shape,True,62.0,14.814814814814813,8.920906111598015e-05
clustered,15,31,560030,Return,True,76.0,40.74074074074074,7.874984294176102e-05
clustered,15,31,560030,Largest Gap,True,56.0,3.7037037037037033,7.904088124632835e-05
clustered,15,31,560030,DQN,True,76.0,40.74074074074074,0.008605499751865864
clustered,15,32,560031,Exact,True,70.0,0.0,0.0006375000812113285
clustered,15,32,560031,S-shape,True,82.0,17.142857142857142,8.208444342017174e-05
clustered,15,32,560031,Return,True,100.0,42.857142857142854,7.899990305304527e-05
clustered,15,32,560031,Largest Gap,True,70.0,0.0,7.854169234633446e-05
clustered,15,32,560031,DQN,True,100.0,42.857142857142854,0.011402416974306107
clustered,15,33,560032,Exact,True,58.0,0.0,0.00047174980863928795
clustered,15,33,560032,S-shape,True,70.0,20.689655172413794,8.412497118115425e-05
clustered,15,33,560032,Return,True,78.0,34.48275862068966,8.004205301404e-05
clustered,15,33,560032,Largest Gap,True,58.0,0.0,7.89170153439045e-05
clustered,15,33,560032,DQN,True,78.0,34.48275862068966,0.008702583145350218
clustered,15,34,560033,Exact,True,58.0,0.0,0.00039462512359023094
clustered,15,34,560033,S-shape,True,66.0,13.793103448275861,8.416594937443733e-05
clustered,15,34,560033,Return,True,82.0,41.37931034482759,7.950002327561378e-05
clustered,15,34,560033,Largest Gap,True,58.0,0.0,7.958384230732918e-05
clustered,15,34,560033,DQN,False,nan,nan,0.027347791008651257
clustered,15,35,560034,Exact,True,68.0,0.0,0.0005746250972151756
clustered,15,35,560034,S-shape,True,78.0,14.705882352941178,8.400017395615578e-05
clustered,15,35,560034,Return,True,96.0,41.17647058823529,8.012494072318077e-05
clustered,15,35,560034,Largest Gap,True,70.0,2.941176470588235,7.929233834147453e-05
clustered,15,35,560034,DQN,True,96.0,41.17647058823529,0.010537416208535433
clustered,15,36,560035,Exact,True,72.0,0.0,0.0006149997934699059
clustered,15,36,560035,S-shape,True,82.0,13.88888888888889,8.345814421772957e-05
clustered,15,36,560035,Return,True,90.0,25.0,7.954193279147148e-05
clustered,15,36,560035,Largest Gap,True,74.0,2.7777777777777777,7.908418774604797e-05
clustered,15,36,560035,DQN,True,90.0,25.0,0.009763750247657299
clustered,15,37,560036,Exact,True,54.0,0.0,0.00031570810824632645
clustered,15,37,560036,S-shape,True,62.0,14.814814814814813,8.112471550703049e-05
clustered,15,37,560036,Return,True,72.0,33.33333333333333,7.825018838047981e-05
clustered,15,37,560036,Largest Gap,True,54.0,0.0,7.724994793534279e-05
clustered,15,37,560036,DQN,True,72.0,33.33333333333333,0.00783662497997284
clustered,15,38,560037,Exact,True,62.0,0.0,0.0005159587599337101
clustered,15,38,560037,S-shape,True,74.0,19.35483870967742,8.77920538187027e-05
clustered,15,38,560037,Return,True,88.0,41.935483870967744,8.091703057289124e-05
clustered,15,38,560037,Largest Gap,True,62.0,0.0,8.033402264118195e-05
clustered,15,38,560037,DQN,True,88.0,41.935483870967744,0.009814208373427391
clustered,15,39,560038,Exact,True,64.0,0.0,0.0005402080714702606
clustered,15,39,560038,S-shape,True,74.0,15.625,8.979206904768944e-05
clustered,15,39,560038,Return,True,90.0,40.625,8.237501606345177e-05
clustered,15,39,560038,Largest Gap,True,64.0,0.0,8.041737601161003e-05
clustered,15,39,560038,DQN,True,90.0,40.625,0.01006379071623087
clustered,15,40,560039,Exact,True,54.0,0.0,0.0004884591326117516
clustered,15,40,560039,S-shape,True,74.0,37.03703703703704,8.091703057289124e-05
clustered,15,40,560039,Return,True,92.0,70.37037037037037,7.895799353718758e-05
clustered,15,40,560039,Largest Gap,True,54.0,0.0,7.866695523262024e-05
clustered,15,40,560039,DQN,True,92.0,70.37037037037037,0.010029374621808529
clustered,15,41,560040,Exact,True,52.0,0.0,0.00036350032314658165
clustered,15,41,560040,S-shape,True,66.0,26.923076923076923,8.191633969545364e-05
clustered,15,41,560040,Return,True,82.0,57.692307692307686,7.93328508734703e-05
clustered,15,41,560040,Largest Gap,True,52.0,0.0,8.024973794817924e-05
clustered,15,41,560040,DQN,True,82.0,57.692307692307686,0.00889179203659296
clustered,15,42,560041,Exact,True,70.0,0.0,0.0006227497942745686
clustered,15,42,560041,S-shape,True,82.0,17.142857142857142,8.212495595216751e-05
clustered,15,42,560041,Return,True,94.0,34.285714285714285,7.983390241861343e-05
clustered,15,42,560041,Largest Gap,True,74.0,5.714285714285714,7.962482050061226e-05
clustered,15,42,560041,DQN,True,94.0,34.285714285714285,0.010175290983170271
clustered,15,43,560042,Exact,True,72.0,0.0,0.0006705834530293941
clustered,15,43,560042,S-shape,True,82.0,13.88888888888889,8.649984374642372e-05
clustered,15,43,560042,Return,True,88.0,22.22222222222222,8.099991828203201e-05
clustered,15,43,560042,Largest Gap,True,74.0,2.7777777777777777,8.10832716524601e-05
clustered,15,43,560042,DQN,True,88.0,22.22222222222222,0.009803124703466892
clustered,15,44,560043,Exact,True,56.0,0.0,0.0004870826378464699
clustered,15,44,560043,S-shape,True,74.0,32.142857142857146,8.083414286375046e-05
clustered,15,44,560043,Return,True,74.0,32.142857142857146,7.895799353718758e-05
clustered,15,44,560043,Largest Gap,True,70.0,25.0,7.83340074121952e-05
clustered,15,44,560043,DQN,True,74.0,32.142857142857146,0.00809008302167058
clustered,15,45,560044,Exact,True,60.0,0.0,0.0004158332012593746
clustered,15,45,560044,S-shape,True,70.0,16.666666666666664,8.124997839331627e-05
clustered,15,45,560044,Return,True,88.0,46.666666666666664,8.004205301404e-05
clustered,15,45,560044,Largest Gap,True,60.0,0.0,7.904181256890297e-05
clustered,15,45,560044,DQN,False,nan,nan,0.02710633398965001
clustered,15,46,560045,Exact,True,66.0,0.0,0.000687750056385994
clustered,15,46,560045,S-shape,True,78.0,18.181818181818183,8.745910599827766e-05
clustered,15,46,560045,Return,True,88.0,33.33333333333333,8.11251811683178e-05
clustered,15,46,560045,Largest Gap,True,70.0,6.0606060606060606,8.045881986618042e-05
clustered,15,46,560045,DQN,True,88.0,33.33333333333333,0.009627874940633774
clustered,15,47,560046,Exact,True,50.0,0.0,0.0003703329712152481
clustered,15,47,560046,S-shape,True,66.0,32.0,7.954100146889687e-05
clustered,15,47,560046,Return,True,82.0,64.0,7.908325642347336e-05
clustered,15,47,560046,Largest Gap,True,50.0,0.0,7.733283564448357e-05
clustered,15,47,560046,DQN,True,82.0,64.0,0.009000583086162806
clustered,15,48,560047,Exact,True,66.0,0.0,0.00048495829105377197
clustered,15,48,560047,S-shape,True,74.0,12.121212121212121,8.15829262137413e-05
clustered,15,48,560047,Return,True,84.0,27.27272727272727,7.912516593933105e-05
clustered,15,48,560047,Largest Gap,True,66.0,0.0,7.804203778505325e-05
clustered,15,48,560047,DQN,True,84.0,27.27272727272727,0.009172792080789804
clustered,15,49,560048,Exact,True,74.0,0.0,0.0006110407412052155
clustered,15,49,560048,S-shape,True,82.0,10.81081081081081,0.0001865830272436142
clustered,15,49,560048,Return,True,96.0,29.72972972972973,0.00016037514433264732
clustered,15,49,560048,Largest Gap,True,76.0,2.7027027027027026,0.00012795813381671906
clustered,15,49,560048,DQN,True,96.0,29.72972972972973,0.010962917003780603
clustered,15,50,560049,Exact,True,60.0,0.0,0.0004643327556550503
clustered,15,50,560049,S-shape,True,70.0,16.666666666666664,8.341576904058456e-05
clustered,15,50,560049,Return,True,82.0,36.666666666666664,7.950002327561378e-05
clustered,15,50,560049,Largest Gap,True,60.0,0.0,7.862504571676254e-05
clustered,15,50,560049,DQN,False,nan,nan,0.02669354109093547
clustered,20,1,570000,Exact,True,72.0,0.0,0.0005770418792963028
clustered,20,1,570000,S-shape,True,78.0,8.333333333333332,8.450029417872429e-05
clustered,20,1,570000,Return,True,94.0,30.555555555555557,8.108280599117279e-05
clustered,20,1,570000,Largest Gap,True,74.0,2.7777777777777777,8.066603913903236e-05
clustered,20,1,570000,DQN,True,94.0,30.555555555555557,0.010638500098139048
clustered,20,2,570001,Exact,True,60.0,0.0,0.00039295805618166924
clustered,20,2,570001,S-shape,True,66.0,10.0,8.375011384487152e-05
clustered,20,2,570001,Return,True,78.0,30.0,8.025020360946655e-05
clustered,20,2,570001,Largest Gap,True,60.0,0.0,7.924996316432953e-05
clustered,20,2,570001,DQN,True,78.0,30.0,0.008420332800596952
clustered,20,3,570002,Exact,True,68.0,0.0,0.0005061249248683453
clustered,20,3,570002,S-shape,True,74.0,8.823529411764707,8.10832716524601e-05
clustered,20,3,570002,Return,True,94.0,38.23529411764706,7.808301597833633e-05
clustered,20,3,570002,Largest Gap,True,68.0,0.0,7.837498560547829e-05
clustered,20,3,570002,DQN,True,94.0,38.23529411764706,0.01019512489438057
clustered,20,4,570003,Exact,True,54.0,0.0,0.0005506249144673347
clustered,20,4,570003,S-shape,True,66.0,22.22222222222222,9.520817548036575e-05
clustered,20,4,570003,Return,True,82.0,51.85185185185185,8.133333176374435e-05
clustered,20,4,570003,Largest Gap,True,54.0,0.0,7.995869964361191e-05
clustered,20,4,570003,DQN,False,nan,nan,0.03170191589742899
clustered,20,5,570004,Exact,True,70.0,0.0,0.0006228750571608543
clustered,20,5,570004,S-shape,True,78.0,11.428571428571429,8.912524208426476e-05
clustered,20,5,570004,Return,True,92.0,31.428571428571427,7.970863953232765e-05
clustered,20,5,570004,Largest Gap,True,70.0,0.0,7.954193279147148e-05
clustered,20,5,570004,DQN,True,92.0,31.428571428571427,0.010044875089079142
clustered,20,6,570005,Exact,True,58.0,0.0,0.00045291706919670105
clustered,20,6,570005,S-shape,True,66.0,13.793103448275861,8.825026452541351e-05
clustered,20,6,570005,Return,True,80.0,37.93103448275862,8.124997839331627e-05
clustered,20,6,570005,Largest Gap,True,60.0,3.4482758620689653,8.141715079545975e-05
clustered,20,6,570005,DQN,False,nan,nan,0.027615291997790337
clustered,20,7,570006,Exact,True,70.0,0.0,0.0005842498503625393
clustered,20,7,570006,S-shape,True,78.0,11.428571428571429,8.412497118115425e-05
clustered,20,7,570006,Return,True,98.0,40.0,7.991725578904152e-05
clustered,20,7,570006,Largest Gap,True,70.0,0.0,7.904088124632835e-05
clustered,20,7,570006,DQN,True,98.0,40.0,0.010781667195260525
clustered,20,8,570007,Exact,True,56.0,0.0,0.00044066738337278366
clustered,20,8,570007,S-shape,True,66.0,17.857142857142858,8.441600948572159e-05
clustered,20,8,570007,Return,True,86.0,53.57142857142857,8.245883509516716e-05
clustered,20,8,570007,Largest Gap,True,56.0,0.0,8.200015872716904e-05
clustered,20,8,570007,DQN,False,nan,nan,0.027595459017902613
clustered,20,9,570008,Exact,True,62.0,0.0,0.0005145003087818623
clustered,20,9,570008,S-shape,True,74.0,19.35483870967742,8.474988862872124e-05
clustered,20,9,570008,Return,True,82.0,32.25806451612903,8.27498733997345e-05
clustered,20,9,570008,Largest Gap,True,62.0,0.0,8.262507617473602e-05
clustered,20,9,570008,DQN,True,82.0,32.25806451612903,0.008990208152681589
clustered,20,10,570009,Exact,True,64.0,0.0,0.00048300018534064293
clustered,20,10,570009,S-shape,True,74.0,15.625,8.329236879944801e-05
clustered,20,10,570009,Return,True,84.0,31.25,8.099991828203201e-05
clustered,20,10,570009,Largest Gap,True,68.0,6.25,8.175009861588478e-05
clustered,20,10,570009,DQN,True,84.0,31.25,0.009229333139955997
clustered,20,11,570010,Exact,True,52.0,0.0,0.000298917293548584
clustered,20,11,570010,S-shape,True,62.0,19.230769230769234,8.27922485768795e-05
clustered,20,11,570010,Return,True,78.0,50.0,8.170772343873978e-05
clustered,20,11,570010,Largest Gap,True,56.0,7.6923076923076925,8.154194802045822e-05
clustered,20,11,570010,DQN,True,78.0,50.0,0.008848332799971104
clustered,20,12,570011,Exact,True,72.0,0.0,0.0005579171702265739
clustered,20,12,570011,S-shape,True,78.0,8.333333333333332,8.308282122015953e-05
clustered,20,12,570011,Return,True,94.0,30.555555555555557,8.27498733997345e-05
clustered,20,12,570011,Largest Gap,True,72.0,0.0,8.150003850460052e-05
clustered,20,12,570011,DQN,True,94.0,30.555555555555557,0.010226416867226362
clustered,20,13,570012,Exact,True,58.0,0.0,0.00042116688564419746
clustered,20,13,570012,S-shape,True,66.0,13.793103448275861,8.925003930926323e-05
clustered,20,13,570012,Return,True,82.0,41.37931034482759,8.233310654759407e-05
clustered,20,13,570012,Largest Gap,True,58.0,0.0,8.129188790917397e-05
clustered,20,13,570012,DQN,True,82.0,41.37931034482759,0.009673915803432465
clustered,20,14,570013,Exact,True,62.0,0.0,0.0004575410857796669
clustered,20,14,570013,S-shape,True,70.0,12.903225806451612,8.258316665887833e-05
clustered,20,14,570013,Return,True,84.0,35.483870967741936,8.025020360946655e-05
clustered,20,14,570013,Largest Gap,True,64.0,3.225806451612903,7.937522605061531e-05
clustered,20,14,570013,DQN,False,nan,nan,0.027227167040109634
